frequency,Dynamic_BAL_njobs50_mode0_L2_norm_flow_time,Dynamic_BAL_njobs50_mode1_L2_norm_flow_time,Dynamic_BAL_njobs50_mode2_L2_norm_flow_time,Dynamic_BAL_njobs50_mode4_L2_norm_flow_time,Dynamic_BAL_njobs50_mode8_L2_norm_flow_time,Dynamic_BAL_njobs50_mode16_L2_norm_flow_time,Dynamic_BAL_njobs50_mode0_maximum_flow_time,Dynamic_BAL_njobs50_mode1_maximum_flow_time,Dynamic_BAL_njobs50_mode2_maximum_flow_time,Dynamic_BAL_njobs50_mode4_maximum_flow_time,Dynamic_BAL_njobs50_mode8_maximum_flow_time,Dynamic_BAL_njobs50_mode16_maximum_flow_time
1024,274069.565479,519293.364208,600155.569706,591666.213446,297907.776617,274069.565479,148344.000000,88343.000000,84558.000000,84558.000000,123696.000000,148344.000000
128,390517.532723,589536.720628,594625.506180,669085.061768,673104.630006,544462.070036,198350.000000,88057.000000,120818.000000,149686.000000,149686.000000,161002.000000
16384,953406.324291,1129208.690614,1128660.968879,1128501.630543,1124316.447769,1139573.087088,249971.000000,66669.000000,71791.000000,76733.000000,85054.000000,85054.000000
16,108707.077433,111350.872803,108876.827718,108706.871710,108707.077433,108707.077433,51331.000000,51331.000000,51331.000000,51331.000000,51331.000000,51331.000000
2048,378160.005982,597755.925251,560541.529707,561202.242683,490658.919792,378160.005982,227226.000000,105367.000000,110993.000000,110993.000000,176006.000000,227226.000000
256,346814.643837,597338.986859,615521.494655,523990.900618,514667.416348,349582.473773,187465.000000,78020.000000,78178.000000,109549.000000,113848.000000,151749.000000
2,235653.850130,365551.408088,372734.446276,325948.095678,235653.850130,235653.850130,157003.000000,76445.000000,72738.000000,87896.000000,157003.000000,157003.000000
32768,1114787.390217,1439272.689697,1447944.605556,1447510.059012,1443384.255178,1436719.042383,214971.000000,75384.000000,79193.000000,79193.000000,79193.000000,79193.000000
32,449256.349020,473067.732220,468025.135714,427851.745773,449256.349020,449256.349020,277600.000000,145396.000000,174154.000000,210348.000000,277600.000000,277600.000000
4096,375301.941912,492520.674756,482611.775453,471642.848120,468397.699673,481765.121931,141149.000000,66927.000000,66927.000000,66927.000000,66927.000000,66927.000000
4,166710.020821,221681.977903,181957.070039,166710.020821,166710.020821,166710.020821,103445.000000,67986.000000,74350.000000,103445.000000,103445.000000,103445.000000
512,396949.663068,4553288.806127,4409171.230034,4261177.697412,3531054.282370,396949.663068,345494.000000,265451.000000,240819.000000,240818.000000,229219.000000,345494.000000
64,484899.668184,967105.835428,858693.768758,486215.498388,484899.668184,484899.668184,299251.000000,299251.000000,299251.000000,299251.000000,299251.000000,299251.000000
65536,1082494.720198,1061648.820446,1063700.566040,1065144.049851,1073667.439779,1096091.977102,129470.000000,55965.000000,68367.000000,68367.000000,73163.000000,74540.000000
8192,681662.925475,630330.998157,632866.192900,638722.228300,639096.546973,647865.612452,181865.000000,181865.000000,181865.000000,181865.000000,181865.000000,181865.000000
8,184305.230574,889639.106788,639083.844798,627261.609459,184305.230574,184305.230574,154481.000000,80097.000000,91680.000000,91680.000000,154481.000000,154481.000000
