frequency,Dynamic_BAL_njobs100_mode0_L2_norm_flow_time,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode8_L2_norm_flow_time,Dynamic_BAL_njobs100_mode16_L2_norm_flow_time,Dynamic_BAL_njobs100_mode0_maximum_flow_time,Dynamic_BAL_njobs100_mode1_maximum_flow_time,Dynamic_BAL_njobs100_mode2_maximum_flow_time,Dynamic_BAL_njobs100_mode4_maximum_flow_time,Dynamic_BAL_njobs100_mode8_maximum_flow_time,Dynamic_BAL_njobs100_mode16_maximum_flow_time
1024,461627.648481,901924.018764,841793.258056,450753.505243,461627.648481,461627.648481,284947.000000,118803.000000,131580.000000,184014.000000,284947.000000,284947.000000
128,203676.362576,262311.277607,253258.342319,203672.759838,203676.362576,203676.362576,138830.000000,96086.000000,77395.000000,138830.000000,138830.000000,138830.000000
16384,368085.286067,372067.867368,365509.793988,372074.710865,372075.261973,368085.286067,105330.000000,105330.000000,89502.000000,105330.000000,105330.000000,105330.000000
16,368564.160287,497862.300921,368564.160287,368564.160287,368564.160287,368564.160287,204306.000000,162986.000000,204306.000000,204306.000000,204306.000000,204306.000000
2048,128556.308317,123936.610898,126612.698273,130939.740159,130255.470634,128556.308317,49215.000000,21061.000000,21061.000000,49215.000000,49215.000000,49215.000000
256,158926.578611,231114.796112,255544.625383,193247.900571,158926.578611,158926.578611,83615.000000,83615.000000,70579.000000,56110.000000,83615.000000,83615.000000
2,136902.235665,172452.081382,136902.235665,136902.235665,136902.235665,136902.235665,63357.000000,44128.000000,63357.000000,63357.000000,63357.000000,63357.000000
32768,652863.232345,572712.955143,566355.839535,568115.115903,568274.005911,602192.462303,120723.000000,70990.000000,70990.000000,70990.000000,70990.000000,70990.000000
32,298709.195834,735521.787274,609802.710688,298709.195834,298709.195834,298709.195834,211376.000000,158752.000000,158752.000000,211376.000000,211376.000000,211376.000000
4096,304547.542431,313744.160656,320325.280755,315783.842562,310282.631776,296874.538762,134962.000000,89072.000000,89072.000000,89072.000000,89072.000000,100260.000000
4,155448.395736,262477.879919,155448.395736,155448.395736,155448.395736,155448.395736,113779.000000,96565.000000,113779.000000,113779.000000,113779.000000,113779.000000
512,353468.119248,388949.657582,373843.609915,346692.105884,353468.119248,353468.119248,181428.000000,83294.000000,83294.000000,181428.000000,181428.000000,181428.000000
64,323199.718366,397485.498096,365440.124574,343892.325228,323199.718366,323199.718366,256357.000000,238730.000000,242565.000000,248471.000000,256357.000000,256357.000000
65536,634008.611725,1763720.300948,1741519.341212,1741519.341212,1741519.341212,1700812.466935,244952.000000,164928.000000,167491.000000,167491.000000,167491.000000,171936.000000
8192,1023031.760960,2109187.995703,2071633.738582,2052478.450590,1982146.812615,1877538.761679,299651.000000,90880.000000,106468.000000,109517.000000,115283.000000,140571.000000
8,235351.511569,286160.487379,235840.597614,235351.511569,235351.511569,235351.511569,157695.000000,119538.000000,157695.000000,157695.000000,157695.000000,157695.000000
