arrival_rate,bp_parameter_L,bp_parameter_H,SJF_L2_norm_flow_time
22,8.500000,262144,34664734.596756
22,9.800000,32768,47529757.835278
22,12.400000,4096,69845015.468392
22,18.900000,512,114137137.359618
22,56.300000,64,202068989.354785
22,60.000000,12,189448766.366449
22,60.000000,18,179632567.166390
22,60.000000,24,172134126.293744
