arrival_rate,bp_parameter_L,bp_parameter_H,SJF_L2_norm_flow_time
32,8.500000,262144,18078841.381134
32,9.800000,32768,29170820.714948
32,12.400000,4096,50751747.772448
32,18.900000,512,87181727.603594
32,56.300000,64,170741901.903975
32,60.000000,12,159135412.268404
32,60.000000,18,152035284.343582
32,60.000000,24,144900902.304774
