arrival_rate,bp_parameter_L,bp_parameter_H,SJF_L2_norm_flow_time
32,8.500000,262144,21783026.727296
32,9.800000,32768,28427343.040777
32,12.400000,4096,48254561.109379
32,18.900000,512,89960895.691616
32,56.300000,64,169674574.184612
32,60.000000,12,160147143.808922
32,60.000000,18,152072511.441435
32,60.000000,24,143713884.011562
