arrival_rate,bp_parameter_L,bp_parameter_H,SJF_L2_norm_flow_time
30,8.500000,262144,22162741.343132
30,9.800000,32768,32001319.887150
30,12.400000,4096,51789338.767081
30,18.900000,512,93627257.767167
30,56.300000,64,178295101.053878
30,60.000000,12,165806806.595693
30,60.000000,18,158218900.866523
30,60.000000,24,149368806.575052
