arrival_rate,bp_parameter_L,bp_parameter_H,SJF_L2_norm_flow_time
40,8.500000,262144,10281234.429011
40,9.800000,32768,18104016.806540
40,12.400000,4096,34833683.859524
40,18.900000,512,68357185.095702
40,56.300000,64,144843068.998905
40,60.000000,12,135129318.936919
40,60.000000,18,125006289.605293
40,60.000000,24,120128986.251379
