arrival_rate,bp_parameter_L,bp_parameter_H,SJF_L2_norm_flow_time
40,8.500000,262144,10760547.287009
40,9.800000,32768,18341011.027711
40,12.400000,4096,32740411.577878
40,18.900000,512,70723382.851593
40,56.300000,64,143915473.656259
40,60.000000,12,134144623.231794
40,60.000000,18,126866437.022282
40,60.000000,24,120599962.954504
