arrival_rate,bp_parameter_L,bp_parameter_H,SJF_L2_norm_flow_time
30,8.500000,262144,22338531.970633
30,9.800000,32768,33029018.828630
30,12.400000,4096,51663835.652406
30,18.900000,512,94560841.606953
30,56.300000,64,177366574.884111
30,60.000000,12,166372876.738746
30,60.000000,18,157584786.254886
30,60.000000,24,149851405.804160
