arrival_rate,bp_parameter_L,bp_parameter_H,SJF_L2_norm_flow_time
20,8.500000,262144,41121436.037532
20,9.800000,32768,53523572.257850
20,12.400000,4096,75846835.612136
20,18.900000,512,119184525.277703
20,56.300000,64,209682641.353116
20,60.000000,12,194627772.317251
20,60.000000,18,185329421.401153
20,60.000000,24,176783819.806543
