arrival_rate,bp_parameter_L,bp_parameter_H,SJF_L2_norm_flow_time
30,8.500000,262144,21828612.729491
30,9.800000,32768,32645708.465220
30,12.400000,4096,53284218.935141
30,18.900000,512,94445156.961069
30,56.300000,64,178474620.188960
30,60.000000,12,166246519.885045
30,60.000000,18,158765788.625629
30,60.000000,24,150369069.087893
