arrival_rate,bp_parameter_L,bp_parameter_H,SJF_L2_norm_flow_time
22,8.500000,262144,36533097.783787
22,9.800000,32768,45488769.281434
22,12.400000,4096,68827017.593173
22,18.900000,512,115592096.318850
22,56.300000,64,202018626.962643
22,60.000000,12,188491216.707085
22,60.000000,18,179845820.964786
22,60.000000,24,171797301.453133
