arrival_rate,bp_parameter_L,bp_parameter_H,SJF_L2_norm_flow_time
24,8.500000,262144,32646906.679821
24,9.800000,32768,43212590.198833
24,12.400000,4096,65441664.897324
24,18.900000,512,108367528.527011
24,56.300000,64,195527328.000981
24,60.000000,12,182605837.307572
24,60.000000,18,175202020.443421
24,60.000000,24,167892046.845532
