arrival_rate,bp_parameter_L,bp_parameter_H,SJF_L2_norm_flow_time
20,8.500000,262144,38980480.708947
20,9.800000,32768,52658015.939962
20,12.400000,4096,73010165.896850
20,18.900000,512,118047698.521797
20,56.300000,64,208847268.722354
20,60.000000,12,194278340.094348
20,60.000000,18,184253199.209827
20,60.000000,24,177475270.650948
