arrival_rate,bp_parameter_L,bp_parameter_H,SJF_L2_norm_flow_time
38,8.500000,262144,11570850.936102
38,9.800000,32768,21685642.408315
38,12.400000,4096,39750481.001056
38,18.900000,512,72787975.028699
38,56.300000,64,152008156.769213
38,60.000000,12,142074135.130725
38,60.000000,18,134500034.082035
38,60.000000,24,128066120.187435
