arrival_rate,bp_parameter_L,bp_parameter_H,SJF_L2_norm_flow_time
30,8.500000,262144,22907356.429426
30,9.800000,32768,30600920.377315
30,12.400000,4096,55029640.892449
30,18.900000,512,93835881.625454
30,56.300000,64,178951182.528226
30,60.000000,12,165830708.206357
30,60.000000,18,157903933.474834
30,60.000000,24,149651333.540528
