arrival_rate,bp_parameter_L,bp_parameter_H,SJF_L2_norm_flow_time
30,8.500000,262144,22487563.857321
30,9.800000,32768,31172927.205368
30,12.400000,4096,52092144.997595
30,18.900000,512,93384065.062348
30,56.300000,64,178405767.329803
30,60.000000,12,165713068.428513
30,60.000000,18,157139073.529174
30,60.000000,24,150465436.888389
