arrival_rate,bp_parameter_L,bp_parameter_H,SJF_L2_norm_flow_time
34,8.500000,262144,16915076.904054
34,9.800000,32768,26223079.994481
34,12.400000,4096,45989973.861543
34,18.900000,512,82492404.509137
34,56.300000,64,163770388.318124
34,60.000000,12,154958126.881407
34,60.000000,18,146480328.693201
34,60.000000,24,137860060.514267
