arrival_rate,bp_parameter_L,bp_parameter_H,SJF_L2_norm_flow_time
26,8.500000,262144,28167501.684399
26,9.800000,32768,40137565.998764
26,12.400000,4096,59471139.910156
26,18.900000,512,103689147.045531
26,56.300000,64,188754167.488863
26,60.000000,12,176795561.750062
26,60.000000,18,168016902.173485
26,60.000000,24,160911651.247679
