arrival_rate,bp_parameter_L,bp_parameter_H,SJF_L2_norm_flow_time
28,8.500000,262144,25974930.802938
28,9.800000,32768,37125619.522500
28,12.400000,4096,56691995.510119
28,18.900000,512,98059198.170749
28,56.300000,64,184100730.794010
28,60.000000,12,170256357.070379
28,60.000000,18,163359620.530400
28,60.000000,24,156969628.257510
