arrival_rate,bp_parameter_L,bp_parameter_H,SJF_L2_norm_flow_time
32,8.500000,262144,19150493.445929
32,9.800000,32768,29674518.371172
32,12.400000,4096,49114159.879218
32,18.900000,512,87795136.617205
32,56.300000,64,170142626.232905
32,60.000000,12,159806976.209594
32,60.000000,18,151618306.256765
32,60.000000,24,144065909.831890
