arrival_rate,bp_parameter_L,bp_parameter_H,SJF_L2_norm_flow_time
38,8.500000,262144,13606288.044631
38,9.800000,32768,19653353.928796
38,12.400000,4096,38473406.817736
38,18.900000,512,75840600.630004
38,56.300000,64,153166321.239465
38,60.000000,12,141251902.942343
38,60.000000,18,133648271.530491
38,60.000000,24,126950267.019304
