arrival_rate,bp_parameter_L,bp_parameter_H,SJF_L2_norm_flow_time
38,8.500000,262144,11285422.406911
38,9.800000,32768,21631236.618824
38,12.400000,4096,37010176.670045
38,18.900000,512,74994904.207747
38,56.300000,64,152837302.961973
38,60.000000,12,140737885.136435
38,60.000000,18,133219659.309281
38,60.000000,24,126955892.518584
