arrival_rate,bp_parameter_L,bp_parameter_H,SJF_L2_norm_flow_time
22,8.500000,262144,35433686.312831
22,9.800000,32768,48210114.217742
22,12.400000,4096,69939007.411896
22,18.900000,512,114967291.602825
22,56.300000,64,202892520.713291
22,60.000000,12,190491109.562536
22,60.000000,18,180683118.666143
22,60.000000,24,170602918.970339
