arrival_rate,bp_parameter_L,bp_parameter_H,SJF_L2_norm_flow_time
32,8.500000,262144,20934395.863687
32,9.800000,32768,28186526.179244
32,12.400000,4096,49030542.828694
32,18.900000,512,90614082.932673
32,56.300000,64,170742104.866857
32,60.000000,12,160004410.048177
32,60.000000,18,152556450.439424
32,60.000000,24,145948569.994830
