arrival_rate,bp_parameter_L,bp_parameter_H,SJF_L2_norm_flow_time
22,8.500000,262144,34906283.868433
22,9.800000,32768,47649345.882569
22,12.400000,4096,70811857.859549
22,18.900000,512,114816974.981944
22,56.300000,64,202445228.854644
22,60.000000,12,188490712.844125
22,60.000000,18,179427923.180941
22,60.000000,24,171755518.566609
