frequency,BAL_L2_norm_flow_time,BAL_maximum_flow_time,BAL_longest_H_L2_norm
2,433187.782137,232730.000000,0.000000
4,333564.374899,139806.000000,0.000000
8,1020073.806291,228002.000000,0.000000
16,584252.664272,233234.000000,0.000000
32,752122.010514,214002.000000,0.000000
64,874496.992172,213513.000000,0.000000
128,1007036.056059,233978.000000,0.000000
256,886341.309732,231666.000000,0.000000
512,966013.003958,224224.000000,0.000000
1024,816404.329050,225616.000000,0.000000
2048,1168681.481372,233085.000000,0.000000
4096,825075.443103,225294.000000,0.000000
8192,1250356.924704,237839.000000,0.000000
16384,1033728.108267,144163.000000,0.000000
32768,1906730.188552,219681.000000,0.000000
65536,254310.133180,62545.000000,0.000000
