frequency,BAL_L2_norm_flow_time,BAL_maximum_flow_time,BAL_longest_H_L2_norm
2,81848.117187,56888.000000,0.000000
4,368714.045577,225904.000000,0.000000
8,100534.217508,73393.000000,0.000000
16,87789.937487,68049.000000,0.000000
32,338614.092400,257431.000000,0.000000
64,368727.389333,232527.000000,0.000000
128,166360.166263,85360.000000,0.000000
256,315752.870001,248739.000000,0.000000
512,119692.855748,80302.000000,0.000000
1024,512010.590918,297863.000000,0.000000
2048,335179.159303,281591.000000,0.000000
4096,372662.395237,219631.000000,0.000000
8192,113538.092295,63620.000000,0.000000
16384,377303.786891,202979.000000,0.000000
32768,286807.396730,221843.000000,0.000000
65536,576440.802908,278470.000000,0.000000
