frequency,BAL_L2_norm_flow_time,BAL_maximum_flow_time,BAL_longest_H_L2_norm
2,689882.837279,227953.000000,0.000000
4,1059549.982628,238170.000000,0.000000
8,972598.575839,231660.000000,0.000000
16,1124754.331124,221888.000000,0.000000
32,861279.250197,224157.000000,0.000000
64,910020.735477,227953.000000,0.000000
128,857287.867363,233111.000000,0.000000
256,1039252.418570,238162.000000,0.000000
512,1052009.800607,224209.000000,0.000000
1024,1045221.797595,201244.000000,0.000000
2048,1639398.244796,246797.000000,0.000000
4096,1451981.692760,232788.000000,0.000000
8192,577747.313178,156862.000000,0.000000
16384,284584.938394,84598.000000,0.000000
32768,883879.097920,205641.000000,0.000000
65536,98148.286404,17924.000000,0.000000
