frequency,BAL_L2_norm_flow_time,BAL_maximum_flow_time,BAL_longest_H_L2_norm
2,385752.560624,234407.000000,0.000000
4,451069.264890,274187.000000,0.000000
8,319874.428436,263647.000000,0.000000
16,262403.177395,247357.000000,0.000000
32,79085.988525,54734.000000,0.000000
64,352590.294088,269867.000000,0.000000
128,288918.626149,189704.000000,0.000000
256,184766.837552,142344.000000,0.000000
512,169084.210797,88202.000000,0.000000
1024,199615.428342,154720.000000,0.000000
2048,205527.412950,121835.000000,0.000000
4096,71079.031416,38398.000000,0.000000
8192,92125.115984,67804.000000,0.000000
16384,563710.444794,292911.000000,0.000000
32768,171996.427291,105975.000000,0.000000
65536,384105.215444,176688.000000,0.000000
