frequency,BAL_L2_norm_flow_time,BAL_maximum_flow_time,BAL_longest_H_L2_norm
2,359048.014710,320460.000000,113.128246
4,47778.787301,24416.000000,13.190906
8,38590.017595,16912.000000,64.148266
16,65797.514125,41197.000000,33.090784
32,315946.809585,184475.000000,174.728361
64,363557.528149,333969.000000,118.363846
128,132969.626833,79281.000000,4239.722043
256,214389.521337,133933.000000,176.317895
512,260743.532271,169724.000000,679.582960
1024,318138.321686,257306.000000,2020.722643
2048,107925.937318,61003.000000,14018.547179
4096,223830.020679,131965.000000,5410.575016
8192,67946.581989,35549.000000,20073.677615
16384,90417.064308,43316.000000,31996.295161
32768,104254.780015,54812.000000,64563.709009
65536,92698.137522,65157.000000,0.000000
