frequency,BAL_L2_norm_flow_time,BAL_maximum_flow_time,BAL_longest_H_L2_norm
2,369067.902164,236835.000000,25.179357
4,229907.917232,171175.000000,169.726250
8,78752.206064,38816.000000,44.328321
16,108797.678767,45319.000000,235.817726
32,188889.771248,116389.000000,1513.180425
64,207905.922992,180888.000000,237.674147
128,238469.198684,171699.000000,335.714164
256,489729.883831,339192.000000,2308.765904
512,242660.214094,178441.000000,609.633496
1024,65933.380696,35084.000000,911.463110
2048,561389.504237,275457.000000,97749.138058
4096,129634.000922,52754.000000,50641.129352
8192,218738.474510,113730.000000,131734.050890
16384,343240.883317,171454.000000,72952.654612
32768,752299.217492,222722.000000,692249.367277
65536,656457.681236,176357.000000,652413.217165
