frequency,BAL_L2_norm_flow_time,BAL_maximum_flow_time,BAL_longest_H_L2_norm
2,188002.156020,92261.000000,8.485281
4,384255.906813,288520.000000,75.352505
8,318294.901407,183182.000000,1375.751794
16,91132.891922,48000.000000,9.433981
32,82739.932934,57321.000000,113.296072
64,138186.969588,94274.000000,392.839662
128,164376.584741,107109.000000,1464.873715
256,167921.057977,90859.000000,97181.263137
512,635172.095221,288400.000000,198795.473487
1024,202332.417835,128459.000000,2742.900290
2048,162615.853529,111252.000000,45004.964126
4096,157753.927200,72363.000000,11298.887689
8192,276711.408261,123416.000000,101617.697676
16384,365436.759863,168000.000000,111079.911078
32768,170413.049204,84181.000000,111133.580614
65536,136451.887316,89240.000000,0.000000
