frequency,BAL_L2_norm_flow_time,BAL_maximum_flow_time,BAL_longest_H_L2_norm
2,389292.441709,265716.000000,421.762967
4,153675.954020,72247.000000,71.798329
8,388891.946108,181500.000000,89.805345
16,472719.940658,257893.000000,104.723445
32,649351.027218,298254.000000,44.429720
64,451460.759772,212977.000000,2997.320970
128,562747.796257,251587.000000,1604.153983
256,508113.331084,267261.000000,24936.915306
512,680870.528295,298095.000000,70523.906372
1024,392065.742539,211138.000000,212311.797162
2048,322815.450862,191074.000000,146094.385015
4096,264768.575907,145551.000000,59059.550049
8192,765170.304300,277712.000000,533912.160761
16384,1491179.236556,275143.000000,799690.682782
32768,837154.202036,259324.000000,154372.997432
65536,1062544.333179,204317.000000,831333.740269
