frequency,BAL_L2_norm_flow_time,BAL_maximum_flow_time,BAL_longest_H_L2_norm
2,193994.934019,158823.000000,78.905006
4,273204.843164,224434.000000,19.849433
8,251493.114142,216060.000000,47.233463
16,123669.592524,82931.000000,75.491721
32,454712.341460,281113.000000,3816.826430
64,307794.271155,220674.000000,400.797954
128,277981.238935,169538.000000,1783.219560
256,157618.437449,80804.000000,456.368272
512,334551.574174,211369.000000,47441.822383
1024,588598.208717,298533.000000,10921.002381
2048,321480.689751,271332.000000,48191.497829
4096,232761.191054,116102.000000,2286.062116
8192,647126.076399,317528.000000,454376.800156
16384,382668.862844,145052.000000,366008.923704
32768,149745.451490,87760.000000,112902.583288
65536,819613.454315,269823.000000,642081.988138
