frequency,BAL_L2_norm_flow_time,BAL_maximum_flow_time,BAL_longest_H_L2_norm
2,93045.805306,45433.000000,0.000000
4,75343.833065,29662.000000,0.000000
8,109971.355589,77158.000000,0.000000
16,296809.851375,192664.000000,0.000000
32,174166.384254,108173.000000,0.000000
64,476064.794427,332320.000000,0.000000
128,141353.766957,117397.000000,0.000000
256,336992.319211,194892.000000,0.000000
512,144012.987841,84181.000000,0.000000
1024,348721.706203,282180.000000,0.000000
2048,234477.364308,145354.000000,0.000000
4096,152772.341440,79483.000000,0.000000
8192,257660.960801,111161.000000,0.000000
16384,260698.804750,114395.000000,0.000000
32768,712352.599910,246997.000000,0.000000
65536,112812.260907,64162.000000,0.000000
