frequency,BAL_L2_norm_flow_time,BAL_maximum_flow_time,BAL_longest_H_L2_norm
2,514988.535782,195403.000000,24.596748
4,480729.087666,228049.000000,107410.772095
8,296432.779871,165493.000000,43.931765
16,689482.069180,226542.000000,1200.422009
32,907481.743332,235838.000000,597.946486
64,956606.208976,217294.000000,154.223863
128,1118330.100019,232128.000000,10176.579632
256,1120884.483396,233303.000000,140397.376785
512,870139.041854,230262.000000,214246.804165
1024,1157313.648897,238240.000000,195458.390413
2048,1145515.773833,212648.000000,164420.050797
4096,411369.974106,181366.000000,65995.614703
8192,1155662.190626,215888.000000,379604.610598
16384,1326970.925614,238374.000000,584159.965365
32768,2028645.869105,236984.000000,1370033.346019
65536,2492038.871473,177904.000000,1665300.083326
