frequency,BAL_L2_norm_flow_time,BAL_maximum_flow_time,BAL_longest_H_L2_norm
2,796213.507846,227020.000000,15.000000
4,648741.222986,195999.000000,104.589674
8,762336.629392,225215.000000,89.213228
16,720646.832591,233510.000000,60.679486
32,536607.410222,197210.000000,109.690474
64,570401.966695,221881.000000,441.938910
128,1109033.506074,222814.000000,84684.525369
256,1091544.334522,231669.000000,10490.215489
512,951512.069061,225719.000000,111988.200383
1024,745511.189383,217699.000000,41907.861912
2048,1503177.035211,218645.000000,406616.034397
4096,1228295.740012,222852.000000,456327.907057
8192,927183.037563,216046.000000,293012.822317
16384,437264.518142,83177.000000,142045.829851
32768,1901062.708140,234520.000000,1021621.452734
65536,1474619.237225,166852.000000,1451702.922407
