frequency,BAL_L2_norm_flow_time,BAL_maximum_flow_time,BAL_longest_H_L2_norm
2,410573.643512,203550.000000,0.000000
4,445673.359031,227108.000000,0.000000
8,313219.750452,151763.000000,0.000000
16,376330.819095,165644.000000,0.000000
32,454176.591974,246196.000000,0.000000
64,256939.805501,211247.000000,0.000000
128,659578.032614,280660.000000,0.000000
256,369896.098375,204600.000000,0.000000
512,670248.999297,284314.000000,0.000000
1024,467124.603348,287647.000000,0.000000
2048,223013.817857,95079.000000,0.000000
4096,505154.917649,268847.000000,0.000000
8192,1112115.788736,290914.000000,0.000000
16384,259084.989349,83199.000000,0.000000
32768,1156590.972186,297950.000000,0.000000
65536,1011881.801596,151315.000000,0.000000
