frequency,BAL_L2_norm_flow_time,BAL_maximum_flow_time,BAL_longest_H_L2_norm
2,560196.386213,295536.000000,0.000000
4,222615.961038,161539.000000,0.000000
8,88769.083734,41956.000000,0.000000
16,79462.535298,63725.000000,0.000000
32,150923.954182,108110.000000,0.000000
64,233636.981082,152788.000000,0.000000
128,303678.575571,228967.000000,0.000000
256,113286.030233,92019.000000,0.000000
512,283926.498154,269495.000000,0.000000
1024,276445.122878,166477.000000,0.000000
2048,486303.204567,436295.000000,0.000000
4096,229922.152800,200306.000000,0.000000
8192,189079.009578,109152.000000,0.000000
16384,128256.878892,93005.000000,0.000000
32768,224363.209676,117844.000000,0.000000
65536,367977.326814,232381.000000,0.000000
