frequency,BAL_L2_norm_flow_time,BAL_maximum_flow_time,BAL_longest_H_L2_norm
2,911406.210922,227053.000000,0.000000
4,630391.071610,236307.000000,0.000000
8,857108.411307,201429.000000,0.000000
16,581321.286110,196398.000000,0.000000
32,901946.658090,213524.000000,0.000000
64,677011.298454,188367.000000,0.000000
128,781589.077864,207408.000000,0.000000
256,1066499.676039,229795.000000,0.000000
512,983201.927905,224771.000000,0.000000
1024,867594.859643,223060.000000,0.000000
2048,1586794.697924,234448.000000,0.000000
4096,1111662.734825,195858.000000,0.000000
8192,1262725.919108,232780.000000,0.000000
16384,1432015.170251,236322.000000,0.000000
32768,32574.819109,8028.000000,0.000000
65536,2166505.139030,216243.000000,0.000000
