frequency,BAL_L2_norm_flow_time,BAL_maximum_flow_time,BAL_longest_H_L2_norm
2,272906.591595,233837.000000,64.923031
4,286120.973279,207175.000000,2140.660412
8,323682.979634,166508.000000,399.906239
16,417270.469276,263603.000000,121.979506
32,334404.177614,177206.000000,1118.798910
64,494591.943017,225371.000000,1135.300841
128,639215.113652,276022.000000,13976.209536
256,401744.457032,216920.000000,17558.188546
512,382160.846266,285010.000000,27094.416989
1024,769597.572401,308432.000000,138813.449136
2048,539725.047531,266893.000000,151589.797823
4096,474020.547370,267127.000000,210612.058783
8192,211540.066574,76497.000000,96893.605537
16384,1292392.202408,213137.000000,1089413.916566
32768,1059953.124633,218220.000000,634319.879155
65536,1194949.480380,208620.000000,1144316.283826
