frequency,BAL_L2_norm_flow_time,BAL_maximum_flow_time,BAL_longest_H_L2_norm
2,308842.807430,257807.000000,349.379450
4,217489.364250,129665.000000,40.583248
8,500136.754554,275674.000000,71.365258
16,384263.885774,282521.000000,249.847954
32,348479.681517,221161.000000,7277.410803
64,127710.251104,63049.000000,133.618861
128,677074.381197,300647.000000,696.457465
256,541274.243967,241868.000000,3975.613412
512,727815.308565,291722.000000,54690.833802
1024,308668.483660,134387.000000,13959.012787
2048,606764.410673,276574.000000,25132.368153
4096,719551.876727,253326.000000,446760.960153
8192,1280672.244222,248425.000000,669355.282923
16384,808280.448470,258201.000000,339748.022627
32768,621943.690998,231801.000000,385082.942184
65536,1359146.567905,317901.000000,1356190.544880
