frequency,BAL_L2_norm_flow_time,BAL_maximum_flow_time,BAL_longest_H_L2_norm
2,66410.194872,25846.000000,33.436507
4,278792.265587,223233.000000,221.117616
8,314848.978024,248082.000000,50.626080
16,233014.610435,129138.000000,78.676553
32,123260.644916,63086.000000,828.413544
64,74602.600370,30125.000000,512.564142
128,241163.902842,163082.000000,547.017367
256,145591.633695,90082.000000,4324.379956
512,213335.637173,122638.000000,4077.434855
1024,256209.989245,165891.000000,95011.840231
2048,344092.156473,260979.000000,17129.490506
4096,679709.104861,301166.000000,61287.077341
8192,297165.907680,155608.000000,165202.240548
16384,581376.203681,164389.000000,501000.610747
32768,569935.261085,225340.000000,445803.509492
65536,109616.482930,83311.000000,0.000000
