frequency,BAL_L2_norm_flow_time,BAL_maximum_flow_time,BAL_longest_H_L2_norm
2,83936.659899,44978.000000,37.040518
4,380706.178143,256205.000000,16.941074
8,126701.680881,100047.000000,67.720012
16,106020.934560,58663.000000,42.035699
32,72938.221400,39631.000000,38.118237
64,125249.596131,63963.000000,231.542653
128,206801.529646,112086.000000,1628.528784
256,82410.482713,42656.000000,14967.820249
512,442739.406590,382277.000000,382277.183440
1024,373488.184326,265907.000000,5250.668910
2048,62432.030625,29995.000000,1684.370506
4096,343932.274971,229927.000000,59550.812958
8192,198573.992192,173220.000000,36283.407296
16384,177190.902554,127612.000000,79846.539387
32768,334688.083883,225202.000000,235143.888766
65536,383150.057959,239948.000000,245571.486730
