frequency,BAL_L2_norm_flow_time,BAL_maximum_flow_time,BAL_longest_H_L2_norm
2,434204.794387,255487.000000,0.000000
4,258986.806015,179556.000000,0.000000
8,421667.229516,188335.000000,0.000000
16,170922.891840,132311.000000,0.000000
32,280754.717898,190131.000000,0.000000
64,160773.847659,76144.000000,0.000000
128,353826.121745,234376.000000,0.000000
256,442902.618052,203292.000000,0.000000
512,424827.625727,185431.000000,0.000000
1024,530386.510595,168283.000000,0.000000
2048,715300.095819,240767.000000,0.000000
4096,1105499.587980,284096.000000,0.000000
8192,160806.087649,75524.000000,0.000000
16384,220924.377754,73240.000000,0.000000
32768,924201.947692,203648.000000,0.000000
65536,757687.584931,174443.000000,0.000000
