frequency,BAL_L2_norm_flow_time,BAL_maximum_flow_time,BAL_longest_H_L2_norm
2,35800.926371,18249.000000,24.738634
4,130717.929141,72921.000000,40.644803
8,91453.788773,77049.000000,31.591138
16,180407.267487,128104.000000,43.069711
32,227088.867072,170064.000000,53.460266
64,286915.387482,275558.000000,141.187818
128,327587.643653,289726.000000,867.947579
256,129442.517007,91635.000000,1216.409882
512,289949.154548,185375.000000,9246.927327
1024,100836.697149,61039.000000,2547.692289
2048,202164.447418,188805.000000,8885.008104
4096,111001.379401,75859.000000,7060.684953
8192,201248.683839,139576.000000,77679.652310
16384,381144.305045,220318.000000,162523.376362
32768,65900.543685,34185.000000,36677.904030
65536,98706.588534,51507.000000,78873.465532
