frequency,BAL_L2_norm_flow_time,BAL_maximum_flow_time,BAL_longest_H_L2_norm
2,144478.083092,93808.000000,100.836501
4,330352.924270,292955.000000,143.899270
8,567655.819689,461150.000000,198.819013
16,238642.660857,184529.000000,408.598825
32,320811.502370,279254.000000,61.668468
64,347186.068097,238374.000000,283.418419
128,81029.015803,60002.000000,626.868407
256,122858.378269,60531.000000,359.519123
512,249348.326040,206004.000000,5630.428048
1024,230819.142815,147375.000000,142458.031493
2048,343601.032037,230958.000000,2480.909712
4096,124207.563236,92596.000000,388.731270
8192,241691.569433,166337.000000,38418.326434
16384,146532.679202,65814.000000,83069.169588
32768,60333.977799,32587.000000,30089.161537
65536,196850.499192,97420.000000,182759.289176
