frequency,BAL_L2_norm_flow_time,BAL_maximum_flow_time,BAL_longest_H_L2_norm
2,201172.801278,136572.000000,92.978492
4,75353.039355,64087.000000,60.041652
8,113931.564783,93205.000000,51.971146
16,186891.603281,140580.000000,69.108610
32,102373.232483,85171.000000,80.591563
64,73027.238049,44943.000000,34.307434
128,242363.853404,189493.000000,960.171339
256,375177.331098,221733.000000,3327.637300
512,73643.231916,47672.000000,2868.766634
1024,301900.616001,224454.000000,16159.449805
2048,241602.148473,192178.000000,24386.744781
4096,355815.724716,255043.000000,49619.826058
8192,435014.213001,274949.000000,97295.677278
16384,220589.136700,191664.000000,200633.997942
32768,259313.995590,217824.000000,53857.282182
65536,487415.466550,148740.000000,467499.192015
