frequency,BAL_L2_norm_flow_time,BAL_maximum_flow_time,BAL_longest_H_L2_norm
2,547520.033026,218670.000000,65.620119
4,507265.626740,230721.000000,39.306488
8,1023916.917594,232598.000000,340.129387
16,781535.361812,226079.000000,566.166937
32,433329.669907,144449.000000,3098.064396
64,1040331.568136,235838.000000,1079.466072
128,566411.269099,180058.000000,4900.374680
256,1169731.312891,234101.000000,38084.165647
512,906153.257084,215370.000000,103152.943942
1024,1258056.061223,223743.000000,125354.609508
2048,504212.490208,116030.000000,109688.590295
4096,1135257.353754,212702.000000,159138.572232
8192,718726.648663,209354.000000,345723.394304
16384,1478952.293088,226608.000000,495332.505562
32768,688332.880034,75406.000000,464686.436994
65536,1608719.565566,224336.000000,901429.487293
