frequency,BAL_L2_norm_flow_time,BAL_maximum_flow_time,BAL_longest_H_L2_norm
2,392258.890834,302830.000000,75.749587
4,217879.367640,113944.000000,24.392622
8,384280.402597,194691.000000,275.136330
16,266588.401734,207097.000000,105.503554
32,395090.112979,331884.000000,82.589346
64,293214.243866,147224.000000,888.001689
128,120651.853591,77779.000000,14099.579036
256,454122.489069,278297.000000,340.584791
512,73362.414634,42592.000000,3630.165423
1024,492741.071091,281347.000000,7997.038077
2048,362208.645790,277463.000000,19034.908038
4096,131814.928669,64267.000000,50594.378897
8192,313880.328923,195901.000000,218132.537282
16384,496238.624803,214296.000000,71350.429690
32768,493188.641983,212937.000000,136680.351671
65536,245884.524924,155037.000000,147951.592972
