frequency,BAL_L2_norm_flow_time,BAL_maximum_flow_time,BAL_longest_H_L2_norm
2,105134.821410,71130.000000,27.110883
4,117336.944983,104112.000000,176.439791
8,274263.270204,261315.000000,12.688578
16,272518.077925,249590.000000,172.632558
32,154462.783388,139626.000000,30.512293
64,92230.818076,53716.000000,2187.130997
128,84690.251541,56401.000000,233.766978
256,278297.540609,204504.000000,806.726720
512,346049.953995,287970.000000,7614.695332
1024,95316.669487,56703.000000,5460.239464
2048,323387.935138,241606.000000,92797.729692
4096,162045.419226,123052.000000,10238.598439
8192,145154.192861,89722.000000,7753.490827
16384,424448.540297,230980.000000,288500.698538
32768,175325.814648,100247.000000,132091.497012
65536,79288.604433,70662.000000,0.000000
