frequency,BAL_L2_norm_flow_time,BAL_maximum_flow_time,BAL_longest_H_L2_norm
2,471237.943125,162349.000000,77.852424
4,273566.654165,106916.000000,81.902381
8,593299.226790,228867.000000,140.932608
16,834603.242749,208878.000000,302.276364
32,431927.064698,195643.000000,1991.987952
64,900072.352055,224611.000000,113527.070322
128,960010.625056,196298.000000,472.230876
256,810558.266973,232597.000000,4534.075099
512,1126422.519608,232905.000000,173535.714589
1024,1163687.458038,218632.000000,174520.286425
2048,993902.063183,233050.000000,60285.761569
4096,1252350.562980,235456.000000,290099.207165
8192,1042495.782773,237237.000000,269829.570803
16384,1417674.519307,217669.000000,348117.765512
32768,1438953.319834,255669.000000,688932.437569
65536,1386169.844337,236792.000000,1143838.755631
