frequency,BAL_L2_norm_flow_time,BAL_maximum_flow_time,BAL_longest_H_L2_norm
2,82422.812467,65147.000000,17.944358
4,129640.328748,57447.000000,64.249514
8,334949.976289,298807.000000,40.211939
16,148696.686469,103233.000000,207.745036
32,269236.875803,200769.000000,133.161556
64,268322.791259,223340.000000,229.810792
128,122601.200235,83219.000000,1394.623964
256,462179.420190,328764.000000,656.472391
512,178335.985267,103486.000000,3760.862268
1024,163360.760065,132047.000000,2385.009224
2048,447731.345744,278924.000000,169591.717598
4096,365545.433091,272786.000000,28083.002048
8192,121111.411696,70485.000000,47743.029334
16384,513447.984935,355635.000000,400225.104875
32768,140381.927124,59532.000000,119217.870649
65536,361522.075719,262226.000000,0.000000
