frequency,BAL_L2_norm_flow_time,BAL_maximum_flow_time,BAL_longest_H_L2_norm
2,135140.723218,86150.000000,42.544095
4,173813.933035,113316.000000,81.602696
8,168075.554986,97823.000000,21.517435
16,188259.977194,103708.000000,79.856121
32,109778.918391,68331.000000,110.675200
64,420917.588825,260045.000000,1514.726708
128,277983.765371,197615.000000,1785.175342
256,193826.563355,151067.000000,668.590308
512,354089.536670,270730.000000,2686.342309
1024,137903.837082,100031.000000,1142.684996
2048,599296.777451,313355.000000,154688.538583
4096,554964.478346,283092.000000,211829.727954
8192,431202.910366,236068.000000,85319.463026
16384,292866.872488,146709.000000,190295.859745
32768,587008.710701,258378.000000,314599.158049
65536,330794.667200,153377.000000,221911.385285
