frequency,BAL_L2_norm_flow_time,BAL_maximum_flow_time,BAL_longest_H_L2_norm
2,902358.650555,221892.000000,67.074585
4,678721.846623,231185.000000,76.857010
8,628476.408497,222353.000000,264.803701
16,350536.032801,153989.000000,618.686512
32,297295.495129,134052.000000,488.721802
64,739758.347473,219090.000000,157.327684
128,1007816.473103,236307.000000,18262.209450
256,814222.411932,223287.000000,5901.465835
512,1053631.011933,220630.000000,249663.915821
1024,1120895.725013,226541.000000,40173.172068
2048,1324986.580931,213724.000000,385596.369843
4096,879739.236028,231658.000000,274497.077216
8192,2239184.747402,299226.000000,900514.881337
16384,1981393.564365,261132.000000,1171371.016259
32768,1484917.683469,234914.000000,1144584.202145
65536,1040300.783444,74351.000000,1034445.825480
