frequency,SRPT_L2_norm_flow_time,SRPT_maximum_flow_time,SRPT_longest_H_L2_norm
2,166486.895172,93935.000000,7.000000
4,187052.967809,174802.000000,43.829214
8,108642.246000,68030.000000,117.885538
16,383733.512396,197071.000000,239.922904
32,649000.393089,289467.000000,294.362022
64,393256.078148,242460.000000,15496.771051
128,453490.296086,260954.000000,687.164464
256,318405.772897,249773.000000,4770.909871
512,269353.917326,129339.000000,9259.675156
1024,469357.666534,229263.000000,32128.278930
2048,404481.428234,249788.000000,29244.959549
4096,461094.182620,278253.000000,10030.263456
8192,684524.921684,252858.000000,491268.313755
16384,508682.490127,249209.000000,168559.424634
32768,253361.357280,118489.000000,139283.206098
65536,811097.196478,279350.000000,682672.197983
