frequency,SRPT_L2_norm_flow_time,SRPT_maximum_flow_time,SRPT_longest_H_L2_norm
2,244870.106134,142472.000000,1275.181556
4,85134.880102,42738.000000,37.202150
8,135699.582704,111766.000000,246.485294
16,118584.293593,68003.000000,98.848369
32,282333.542547,145282.000000,319.372823
64,348446.256965,118726.000000,1767.054611
128,440390.322428,267702.000000,253.505424
256,330722.974919,182350.000000,3550.441803
512,574301.736162,243508.000000,166585.347813
1024,398400.774561,266779.000000,4519.874335
2048,439776.695590,221571.000000,74100.415552
4096,402923.064146,188145.000000,131885.847808
8192,764090.616357,209888.000000,233654.822507
16384,1303369.277258,204562.000000,516757.263574
32768,609687.262225,271889.000000,76230.603690
65536,2095938.181448,224298.000000,2010301.041255
