frequency,SRPT_L2_norm_flow_time,SRPT_maximum_flow_time,SRPT_longest_H_L2_norm
2,52063.870419,22900.000000,69.419018
4,415578.733942,254404.000000,202.304226
8,250742.125244,197496.000000,181.774586
16,437951.820481,197090.000000,594.599865
32,240348.655705,113690.000000,1439.990625
64,658865.509900,262007.000000,1019.550882
128,543195.807910,238369.000000,414.640808
256,541463.663602,287055.000000,5562.365414
512,565525.105238,263919.000000,5617.572785
1024,305145.267383,150371.000000,21875.106903
2048,503979.694955,221317.000000,11779.516374
4096,326681.025256,90224.000000,26985.163553
8192,564743.162878,187326.000000,315829.397759
16384,523450.651754,276578.000000,243467.941565
32768,1109051.776534,189016.000000,924418.063247
65536,3328046.083945,229361.000000,2059463.838117
