frequency,SRPT_L2_norm_flow_time,SRPT_maximum_flow_time,SRPT_longest_H_L2_norm
2,152880.034292,116956.000000,17.349352
4,236765.522758,208259.000000,44.966654
8,245297.592410,154178.000000,49.547957
16,170129.179599,102479.000000,58.429445
32,297248.540594,233723.000000,1434.829607
64,414358.225107,213361.000000,93.257707
128,83762.227346,43477.000000,76.111760
256,286052.468535,177370.000000,2452.873621
512,134605.743057,87987.000000,13990.290597
1024,92506.640902,54012.000000,4786.483574
2048,343768.775851,277605.000000,125248.558351
4096,288578.459893,232585.000000,26662.022166
8192,372716.357874,296911.000000,174991.891149
16384,444843.957747,274281.000000,138987.146913
32768,447538.807997,231290.000000,363673.433854
65536,1238186.999983,308315.000000,732938.721181
