frequency,SJF_L2_norm_flow_time,SJF_maximum_flow_time,SJF_longest_H_L2_norm
2,191152.155617,37943.000000,873.848385
4,369247.387109,70642.000000,98.747152
8,148727.354898,24588.000000,7839.682647
16,437870.729888,113707.000000,857.236257
32,493620.226281,83982.000000,2021.613959
64,228482.235067,117575.000000,929.414870
128,276432.951055,70217.000000,6280.967760
256,311771.525876,72926.000000,1107.414557
512,570139.449410,135962.000000,3545.861672
1024,696065.494864,71512.000000,6503.170458
2048,243263.188247,106041.000000,12396.489745
4096,185654.814115,108789.000000,3370.355916
8192,145290.053486,68293.000000,8347.303756
16384,212319.309609,52930.000000,141801.368047
32768,799553.159724,211524.000000,265502.228492
65536,559100.820337,228317.000000,522419.789725
