frequency,SJF_L2_norm_flow_time,SJF_maximum_flow_time,SJF_longest_H_L2_norm
2,109244.176490,64915.000000,83.396643
4,325141.237006,180009.000000,262.870691
8,338351.257211,111439.000000,808.311821
16,390135.386531,225395.000000,159.521158
32,225934.227263,96707.000000,1277.587962
64,370711.022304,130301.000000,35289.115517
128,559475.063821,221425.000000,2003.591276
256,288788.986123,126942.000000,7098.937737
512,578632.226665,267969.000000,1698.898761
1024,543265.909101,227332.000000,101155.636234
2048,666398.940470,262439.000000,153959.360664
4096,291191.629521,77117.000000,125050.075818
8192,552560.656839,179660.000000,100446.096271
16384,885471.807444,235318.000000,491115.972906
32768,1455593.546089,152988.000000,1404037.348128
65536,151303.868216,64228.000000,0.000000
