frequency,SJF_L2_norm_flow_time,SJF_maximum_flow_time,SJF_longest_H_L2_norm
2,462878.520567,165206.000000,7.000000
4,589339.296714,249711.000000,92.076056
8,491741.461010,246811.000000,101001.013208
16,201844.685724,119038.000000,1689.111009
32,625048.669773,251308.000000,1621.083280
64,451313.486795,153666.000000,845.473832
128,188057.856778,70359.000000,3682.278914
256,636762.367847,90798.000000,77848.487198
512,3874883.386901,309356.000000,974827.025988
1024,340718.488838,59370.000000,4091.761112
2048,114787.136858,41926.000000,3180.504991
4096,714824.001479,157959.000000,51414.236618
8192,90581.198540,15568.000000,27263.705929
16384,829538.138580,135580.000000,62449.989912
32768,251359.792610,76653.000000,45811.086104
65536,751602.660935,131127.000000,309161.050491
