frequency,SJF_L2_norm_flow_time,SJF_maximum_flow_time,SJF_longest_H_L2_norm
2,205411.273688,34794.000000,1369.754723
4,300696.805951,143069.000000,514.763052
8,694904.991630,306092.000000,37626.317691
16,141597.732005,51503.000000,319.366561
32,413371.444224,116564.000000,6827.699759
64,403754.907766,93218.000000,925.935743
128,365712.385133,105429.000000,7076.556437
256,310224.558196,75299.000000,27483.672808
512,154739.216691,71649.000000,2827.309675
1024,457673.707985,197238.000000,13900.076583
2048,78741.879912,13308.000000,4365.881125
4096,559242.047812,238217.000000,161580.523597
8192,159414.547329,35272.000000,28859.829365
16384,781652.090496,103113.000000,574746.322406
32768,326745.599674,125658.000000,134208.415332
65536,712895.200895,264963.000000,583769.116126
